Model Size,Task,Classifier,Metric,Mean_Score,Std_Score,Mask
medium_multitask_mask_45,kingdom,LGBM_HPO,Macro-F1,0.7080396506714669,0.0017691450528025815,45
medium_multitask_mask_45,kingdom,LGBM_HPO,Macro-Precision,0.8070091136728016,0.028084478617713578,45
medium_multitask_mask_45,kingdom,LGBM_HPO,Macro-Recall,0.7083358399307395,0.0019472147742865269,45
medium_multitask_mask_45,phylum,SVM_HPO,Accuracy,0.8382299601015597,0.018540990814845226,45
medium_multitask_mask_45,phylum,SVM_HPO,Macro-F1,0.4315425714029582,0.04870579139837643,45
medium_multitask_mask_45,phylum,SVM_HPO,Macro-Precision,0.43110992485731536,0.04983967355720532,45
medium_multitask_mask_45,phylum,SVM_HPO,Macro-Recall,0.4479157434406025,0.051820145768105334,45
medium_multitask_mask_45,phylum,LGBM_HPO,Accuracy,0.8686978599927456,0.0054768476135442935,45
medium_multitask_mask_45,phylum,LGBM_HPO,Macro-F1,0.470802905964306,0.017099971838260758,45
medium_multitask_mask_45,phylum,LGBM_HPO,Macro-Precision,0.562161411226056,0.015390009208164359,45
medium_multitask_mask_45,phylum,LGBM_HPO,Macro-Recall,0.45405121344591287,0.01674404583483098,45
medium_multitask_mask_45,class,SVM_HPO,Accuracy,0.7040261153427639,0.02927883361713539,45
medium_multitask_mask_45,class,SVM_HPO,Macro-F1,0.3911142523881183,0.03455708366034266,45
medium_multitask_mask_45,class,SVM_HPO,Macro-Precision,0.4352796076376883,0.03453266317609517,45
medium_multitask_mask_45,class,SVM_HPO,Macro-Recall,0.40632318237124626,0.01880554087941325,45
medium_multitask_mask_45,class,LGBM_HPO,Accuracy,0.7330431628581792,0.002738423806772121,45
medium_multitask_mask_45,class,LGBM_HPO,Macro-F1,0.3815427669469596,0.019005380484731667,45
medium_multitask_mask_45,class,LGBM_HPO,Macro-Precision,0.4814062463156274,0.022799202613613692,45
medium_multitask_mask_45,class,LGBM_HPO,Macro-Recall,0.36716459567121523,0.018798819253471353,45
medium_multitask_mask_45,order,SVM_HPO,Accuracy,0.500544069640914,0.00326441784548423,45
medium_multitask_mask_45,order,SVM_HPO,Macro-F1,0.32604447883914545,0.017599063104621195,45
medium_multitask_mask_45,order,SVM_HPO,Macro-Precision,0.3529597861877998,0.02444659843292691,45
medium_multitask_mask_45,order,SVM_HPO,Macro-Recall,0.3407008489344285,0.017143416238740734,45
medium_multitask_mask_45,order,LGBM_HPO,Accuracy,0.5154153064925644,0.0054768476135442345,45
medium_multitask_mask_45,order,LGBM_HPO,Macro-F1,0.29655006347142904,0.014217747727828408,45
medium_multitask_mask_45,order,LGBM_HPO,Macro-Precision,0.33658938671363864,0.018388635533339363,45
medium_multitask_mask_45,order,LGBM_HPO,Macro-Recall,0.2903783522348833,0.014387543063220131,45
